,log_id,instance_id,log_message,error_code,time
9186,LOG_625505,INS_902741,instance restart,501,2021-07-23 18:46:57
9187,LOG_183640,INS_543493,user logged in,201,2021-05-18 20:56:55
9188,LOG_956678,INS_621936,instance initiated,200,2021-03-31 13:48:40
9189,LOG_648532,INS_364077,instance crashed,500,2021-10-23 16:49:27
9190,LOG_532048,INS_776377,instance initiated,200,2020-05-29 23:39:48
9191,LOG_302963,INS_268201,instance restart,501,2021-09-28 21:27:13
9192,LOG_682003,INS_356665,instance shutdown,499,2021-08-10 01:07:40
9193,LOG_839963,INS_110800,instance initiated,200,2020-04-01 14:44:06
9194,LOG_920347,INS_879627,instance crashed,500,2020-12-05 17:07:27
9195,LOG_936572,INS_477908,user logged in,201,2020-08-25 18:31:38
9196,LOG_167815,INS_300717,user logged in,201,2020-08-02 05:14:24
9197,LOG_335123,INS_665124,instance shutdown,499,2020-04-18 06:03:42
9198,LOG_570129,INS_200519,instance crashed,500,2020-10-24 22:02:45
9199,LOG_906774,INS_465491,user logged in,201,2021-07-01 20:05:42
9200,LOG_917474,INS_808065,instance restart,501,2021-11-18 08:41:18
9201,LOG_917949,INS_397573,instance initiated,200,2020-06-18 22:10:05
9202,LOG_876796,INS_196010,instance restart,501,2020-11-26 15:38:56
9203,LOG_125271,INS_605507,user logged in,201,2020-03-18 16:11:09
9204,LOG_987102,INS_938142,instance crashed,500,2021-07-27 17:14:24
9205,LOG_523577,INS_496070,instance shutdown,499,2021-06-16 20:50:23
9206,LOG_396550,INS_172828,user logged in,201,2020-08-21 10:01:03
9207,LOG_265632,INS_996700,instance initiated,200,2020-08-08 07:23:09
9208,LOG_137969,INS_668451,instance initiated,200,2021-01-15 09:28:19
9209,LOG_842269,INS_297396,instance terminated,999,2021-10-22 04:29:19
9210,LOG_895424,INS_806639,instance restart,501,2020-12-19 16:53:46
9211,LOG_543389,INS_336049,instance terminated,999,2020-06-08 10:13:58
9212,LOG_902378,INS_511294,user logged in,201,2020-05-09 16:33:35
9213,LOG_312419,INS_616113,instance shutdown,499,2020-03-04 10:36:47
9214,LOG_876751,INS_229839,instance shutdown,499,2020-02-15 17:53:37
9215,LOG_661318,INS_835989,instance terminated,999,2021-03-01 01:59:12
9216,LOG_576305,INS_630175,user logged in,201,2020-05-23 19:56:17
9217,LOG_240390,INS_206209,instance crashed,500,2020-07-20 21:24:57
9218,LOG_522116,INS_359660,instance crashed,500,2021-02-17 15:33:10
9219,LOG_544700,INS_441940,instance initiated,200,2020-07-01 13:29:44
9220,LOG_758933,INS_267896,instance initiated,200,2021-02-15 06:48:08
9221,LOG_973896,INS_550134,instance crashed,500,2020-07-28 03:59:52
9222,LOG_686565,INS_779218,instance terminated,999,2021-03-21 02:11:16
9223,LOG_940892,INS_364083,instance crashed,500,2020-09-24 06:06:50
9224,LOG_393429,INS_103648,instance initiated,200,2021-07-13 14:18:34
9225,LOG_254007,INS_552417,instance initiated,200,2021-01-01 09:22:38
9226,LOG_175595,INS_228760,instance initiated,200,2020-01-23 16:54:16
9227,LOG_865636,INS_174873,instance shutdown,499,2021-08-07 12:45:38
9228,LOG_898040,INS_169158,instance restart,501,2020-03-20 01:45:52
9229,LOG_499581,INS_364077,instance crashed,500,2020-01-09 11:03:45
9230,LOG_296285,INS_195178,instance restart,501,2021-06-04 06:11:07
9231,LOG_151256,INS_140697,user logged in,201,2021-02-04 01:04:44
9232,LOG_323656,INS_664849,instance shutdown,499,2020-06-14 03:21:31
9233,LOG_523644,INS_415909,instance terminated,999,2021-08-27 20:59:54
9234,LOG_567209,INS_501686,instance crashed,500,2021-10-20 10:39:33
9235,LOG_641468,INS_511581,user logged in,201,2020-11-28 19:28:40
9236,LOG_396329,INS_689327,instance crashed,500,2021-05-22 05:43:10
9237,LOG_307865,INS_664391,user logged in,201,2021-09-06 02:13:06
9238,LOG_309690,INS_832802,instance crashed,500,2021-03-06 13:14:55
9239,LOG_124074,INS_287879,user logged in,201,2021-08-12 21:01:00
9240,LOG_902878,INS_292235,instance terminated,999,2021-02-01 17:47:00
9241,LOG_938855,INS_390814,instance terminated,999,2020-02-11 12:15:37
9242,LOG_982330,INS_879062,user logged in,201,2020-01-18 02:23:33
9243,LOG_600398,INS_831393,instance shutdown,499,2020-02-09 19:29:03
9244,LOG_179825,INS_547462,instance terminated,999,2021-04-28 00:41:21
9245,LOG_930918,INS_101637,instance shutdown,499,2020-01-03 22:29:02
9246,LOG_280152,INS_756558,instance crashed,500,2020-09-24 09:29:45
9247,LOG_578490,INS_940126,user logged in,201,2021-03-08 05:24:16
9248,LOG_172719,INS_888475,instance crashed,500,2020-01-27 10:36:17
9249,LOG_616942,INS_841656,instance restart,501,2021-05-03 03:10:50
9250,LOG_532709,INS_483763,instance shutdown,499,2021-05-15 04:07:25
9251,LOG_228143,INS_862404,instance initiated,200,2021-06-19 10:25:30
9252,LOG_180690,INS_380191,instance crashed,500,2020-08-06 21:01:40
9253,LOG_440758,INS_588648,instance restart,501,2020-01-10 07:11:15
9254,LOG_882520,INS_534887,instance shutdown,499,2020-07-09 02:07:49
9255,LOG_554787,INS_221913,user logged in,201,2020-10-27 03:34:04
9256,LOG_252000,INS_973794,instance crashed,500,2021-04-21 00:23:18
9257,LOG_965655,INS_672712,user logged in,201,2020-05-12 03:24:36
9258,LOG_510395,INS_113352,instance terminated,999,2020-05-19 22:02:58
9259,LOG_480987,INS_437223,user logged in,201,2021-02-05 01:56:14
9260,LOG_618462,INS_560794,user logged in,201,2020-10-08 15:49:20
9261,LOG_668788,INS_963067,instance restart,501,2021-02-17 05:59:44
9262,LOG_733099,INS_829798,user logged in,201,2020-02-04 15:43:24
9263,LOG_218041,INS_205812,instance restart,501,2021-01-31 00:27:57
9264,LOG_491720,INS_480040,user logged in,201,2021-04-27 23:21:38
9265,LOG_427834,INS_372411,instance initiated,200,2021-10-27 12:35:10
9266,LOG_349619,INS_811327,user logged in,201,2020-09-05 10:12:47
9267,LOG_678077,INS_451498,instance shutdown,499,2020-07-01 22:31:50
9268,LOG_239967,INS_444701,user logged in,201,2021-08-27 02:41:06
9269,LOG_715412,INS_365357,instance shutdown,499,2020-04-22 14:36:30
9270,LOG_290653,INS_756347,user logged in,201,2020-07-11 06:34:12
9271,LOG_244815,INS_514425,instance shutdown,499,2021-11-13 10:48:54
9272,LOG_274445,INS_335797,instance restart,501,2021-02-18 09:27:02
9273,LOG_851133,INS_444913,instance initiated,200,2020-05-06 22:58:55
9274,LOG_249760,INS_158018,instance restart,501,2021-09-19 19:52:30
9275,LOG_850985,INS_670230,user logged in,201,2021-07-01 14:25:19
9276,LOG_287012,INS_973373,instance crashed,500,2020-10-25 03:01:49
9277,LOG_467126,INS_745521,instance shutdown,499,2020-04-26 12:08:25
9278,LOG_374328,INS_113024,instance shutdown,499,2020-12-13 12:01:06
9279,LOG_413394,INS_551607,instance shutdown,499,2021-11-10 12:50:53
9280,LOG_281572,INS_142419,instance shutdown,499,2021-09-29 06:37:04
9281,LOG_362203,INS_970424,instance restart,501,2021-06-26 17:48:28
9282,LOG_107850,INS_124048,instance crashed,500,2020-12-21 23:49:37
9283,LOG_489311,INS_759740,instance initiated,200,2020-11-02 16:34:48
9284,LOG_517126,INS_408082,instance terminated,999,2020-07-31 11:59:44
9285,LOG_962361,INS_232287,instance shutdown,499,2020-10-04 19:34:04
9286,LOG_233360,INS_821605,user logged in,201,2020-09-01 19:29:52
9287,LOG_394880,INS_578953,instance initiated,200,2020-08-02 10:58:14
9288,LOG_971831,INS_487370,user logged in,201,2020-08-20 22:38:29
9289,LOG_705405,INS_828287,instance initiated,200,2021-04-22 18:38:39
9290,LOG_898725,INS_667308,instance shutdown,499,2021-11-05 11:12:12
9291,LOG_525084,INS_801154,user logged in,201,2021-07-29 08:38:58
9292,LOG_409617,INS_240274,instance terminated,999,2021-10-06 10:10:43
9293,LOG_426294,INS_937042,instance initiated,200,2021-06-17 14:45:09
9294,LOG_658475,INS_578953,user logged in,201,2020-11-15 19:39:48
9295,LOG_488058,INS_372794,instance restart,501,2020-07-26 01:32:15
9296,LOG_156101,INS_710331,instance initiated,200,2020-04-03 11:09:41
9297,LOG_928084,INS_812020,instance terminated,999,2021-05-12 05:05:14
9298,LOG_366415,INS_792502,instance initiated,200,2020-10-31 22:20:55
9299,LOG_905560,INS_734586,instance initiated,200,2020-01-20 20:38:46
9300,LOG_811740,INS_504726,user logged in,201,2020-03-16 17:25:52
9301,LOG_862961,INS_779646,instance crashed,500,2020-05-07 16:23:13
9302,LOG_695607,INS_748062,instance shutdown,499,2020-06-06 05:13:43
9303,LOG_204385,INS_838069,instance terminated,999,2021-05-23 01:59:59
9304,LOG_113376,INS_359191,instance crashed,500,2021-06-08 01:19:38
9305,LOG_450509,INS_256080,instance crashed,500,2021-05-03 13:33:17
9306,LOG_622155,INS_713768,instance terminated,999,2020-01-25 03:04:33
9307,LOG_499785,INS_547494,instance restart,501,2021-11-16 18:41:10
9308,LOG_582222,INS_982645,user logged in,201,2020-07-09 01:45:30
9309,LOG_365447,INS_577333,instance initiated,200,2020-09-11 23:30:12
9310,LOG_328048,INS_678934,instance crashed,500,2020-05-11 18:12:53
9311,LOG_893676,INS_812349,user logged in,201,2020-05-22 16:54:17
9312,LOG_566482,INS_106159,instance shutdown,499,2021-06-21 15:14:58
9313,LOG_542479,INS_521889,user logged in,201,2020-05-02 15:07:46
9314,LOG_181385,INS_134230,instance crashed,500,2020-11-26 19:43:06
9315,LOG_931546,INS_110576,instance crashed,500,2020-09-29 02:37:53
9316,LOG_473574,INS_320916,instance shutdown,499,2021-01-15 21:00:58
9317,LOG_286166,INS_313109,instance initiated,200,2021-05-01 03:43:41
9318,LOG_825902,INS_451970,user logged in,201,2020-11-24 12:42:09
9319,LOG_858268,INS_353058,user logged in,201,2021-02-12 03:26:12
9320,LOG_876286,INS_561829,instance initiated,200,2021-09-03 21:02:38
9321,LOG_800911,INS_813609,user logged in,201,2020-01-30 23:20:15
9322,LOG_827975,INS_986887,instance shutdown,499,2021-04-19 19:14:50
9323,LOG_832294,INS_359092,user logged in,201,2020-03-03 22:46:39
9324,LOG_948830,INS_465113,instance restart,501,2020-12-17 11:10:28
9325,LOG_504045,INS_764925,instance restart,501,2021-06-28 22:52:55
9326,LOG_318720,INS_609647,instance crashed,500,2021-10-08 15:17:02
9327,LOG_682990,INS_304748,instance initiated,200,2021-10-06 01:33:06
9328,LOG_404328,INS_632314,instance terminated,999,2020-12-16 14:10:29
9329,LOG_452336,INS_922300,instance terminated,999,2020-08-02 13:34:42
9330,LOG_119162,INS_812133,instance terminated,999,2021-10-09 21:09:57
9331,LOG_615266,INS_767676,instance crashed,500,2020-04-04 04:59:08
9332,LOG_893940,INS_218073,user logged in,201,2020-09-26 08:11:45
9333,LOG_280858,INS_991281,instance terminated,999,2021-02-04 10:40:40
9334,LOG_511325,INS_725415,instance terminated,999,2020-06-27 20:21:18
9335,LOG_582587,INS_191410,instance crashed,500,2020-09-23 11:27:04
9336,LOG_353414,INS_304544,instance shutdown,499,2020-05-25 21:20:22
9337,LOG_313784,INS_498941,instance restart,501,2020-04-05 09:23:16
9338,LOG_977189,INS_484642,instance shutdown,499,2021-08-19 17:58:15
9339,LOG_122346,INS_434949,user logged in,201,2021-03-10 06:37:47
9340,LOG_214188,INS_590753,user logged in,201,2020-09-03 08:29:19
9341,LOG_736018,INS_814424,user logged in,201,2020-02-05 23:29:00
9342,LOG_673147,INS_935673,instance crashed,500,2020-04-12 16:54:23
9343,LOG_934052,INS_685912,instance restart,501,2021-03-01 10:19:40
9344,LOG_942320,INS_477908,instance restart,501,2020-06-07 10:30:00
9345,LOG_744116,INS_940250,user logged in,201,2020-05-12 16:20:08
9346,LOG_354108,INS_438481,instance shutdown,499,2020-08-31 06:07:36
9347,LOG_127287,INS_109840,instance shutdown,499,2020-01-30 18:40:40
9348,LOG_117890,INS_402041,instance crashed,500,2021-01-23 05:38:35
9349,LOG_490103,INS_207869,instance terminated,999,2021-09-03 18:56:49
9350,LOG_527970,INS_336049,user logged in,201,2020-11-23 04:29:54
9351,LOG_899257,INS_683897,instance terminated,999,2020-09-24 22:40:10
9352,LOG_318033,INS_508463,instance restart,501,2021-05-23 01:49:37
9353,LOG_958799,INS_173609,instance initiated,200,2021-08-16 02:19:23
9354,LOG_440436,INS_601706,user logged in,201,2021-06-28 01:50:09
9355,LOG_268968,INS_119826,instance terminated,999,2020-12-03 02:07:22
9356,LOG_101756,INS_929445,instance shutdown,499,2021-09-12 15:27:12
9357,LOG_623158,INS_244464,instance crashed,500,2020-10-22 01:38:28
9358,LOG_413284,INS_604306,instance terminated,999,2021-10-27 10:39:50
9359,LOG_806834,INS_429286,instance initiated,200,2021-03-12 15:32:12
9360,LOG_372027,INS_161991,user logged in,201,2021-02-12 23:28:42
9361,LOG_263404,INS_211972,instance terminated,999,2020-10-17 03:49:05
9362,LOG_454295,INS_385621,instance shutdown,499,2021-07-20 15:46:37
9363,LOG_767013,INS_815684,instance shutdown,499,2021-06-17 16:17:54
9364,LOG_479134,INS_624527,instance initiated,200,2020-04-18 23:58:42
9365,LOG_896843,INS_987093,instance crashed,500,2021-05-29 03:59:32
9366,LOG_308982,INS_381922,instance terminated,999,2020-12-11 17:05:16
9367,LOG_807293,INS_922300,instance initiated,200,2020-12-26 13:59:15
9368,LOG_210977,INS_400196,instance crashed,500,2021-05-19 03:35:07
9369,LOG_142589,INS_744556,instance restart,501,2021-10-02 06:56:35
9370,LOG_175817,INS_585108,instance initiated,200,2020-07-08 21:54:04
9371,LOG_224378,INS_570669,user logged in,201,2020-03-14 23:56:56
9372,LOG_133830,INS_148508,instance terminated,999,2021-01-04 08:57:10
9373,LOG_374102,INS_596682,instance crashed,500,2020-06-03 22:46:08
9374,LOG_425724,INS_817792,user logged in,201,2021-04-06 02:57:44
9375,LOG_655204,INS_336804,instance initiated,200,2020-08-30 16:57:01
9376,LOG_806837,INS_156198,instance crashed,500,2020-09-06 21:27:20
9377,LOG_854970,INS_915341,instance initiated,200,2020-03-07 03:59:37
9378,LOG_168688,INS_207098,instance crashed,500,2020-01-24 19:49:13
9379,LOG_752164,INS_298300,user logged in,201,2021-08-11 01:01:51
9380,LOG_824631,INS_167126,instance crashed,500,2020-01-02 11:01:45
9381,LOG_749389,INS_309167,instance initiated,200,2020-03-17 19:25:28
9382,LOG_958450,INS_942392,instance restart,501,2020-07-04 08:33:41
9383,LOG_123943,INS_352199,instance shutdown,499,2020-02-29 23:33:22
9384,LOG_654534,INS_244464,user logged in,201,2020-09-03 12:27:04
9385,LOG_681056,INS_850093,user logged in,201,2020-05-07 14:24:56
9386,LOG_230467,INS_744556,instance initiated,200,2021-11-03 18:53:38
9387,LOG_675332,INS_821008,instance initiated,200,2020-10-07 13:17:48
9388,LOG_233677,INS_580956,instance crashed,500,2021-08-09 21:46:48
9389,LOG_895218,INS_695610,instance crashed,500,2020-03-31 10:28:12
9390,LOG_770305,INS_567393,instance restart,501,2021-06-14 04:41:14
9391,LOG_461848,INS_670230,instance crashed,500,2021-06-03 19:30:27
9392,LOG_215013,INS_256100,user logged in,201,2020-11-12 19:42:36
9393,LOG_866107,INS_860251,instance initiated,200,2021-04-16 11:04:13
9394,LOG_854837,INS_251241,instance initiated,200,2020-10-13 08:33:03
9395,LOG_969672,INS_243561,instance terminated,999,2021-10-22 02:47:36
9396,LOG_758933,INS_882987,instance crashed,500,2020-01-08 10:42:42
9397,LOG_792789,INS_599948,instance initiated,200,2020-10-13 14:53:08
9398,LOG_910595,INS_442916,user logged in,201,2020-03-07 19:15:24
9399,LOG_272973,INS_813271,instance terminated,999,2020-06-14 19:42:46
9400,LOG_877829,INS_906271,instance terminated,999,2020-08-08 00:21:25
9401,LOG_353948,INS_603005,instance restart,501,2020-03-06 13:56:26
9402,LOG_161290,INS_869583,user logged in,201,2020-01-17 15:55:50
9403,LOG_337484,INS_597890,instance restart,501,2021-06-23 06:12:51
9404,LOG_123714,INS_596094,instance initiated,200,2020-07-23 12:05:51
9405,LOG_275546,INS_452644,instance restart,501,2020-02-23 22:14:56
9406,LOG_828903,INS_708011,instance shutdown,499,2020-03-04 18:09:42
9407,LOG_119626,INS_104377,instance shutdown,499,2021-03-15 21:18:03
9408,LOG_218772,INS_177112,instance terminated,999,2021-02-04 05:09:06
9409,LOG_191548,INS_809353,instance crashed,500,2020-01-04 01:26:57
9410,LOG_941544,INS_694394,instance shutdown,499,2021-08-19 01:57:46
9411,LOG_918195,INS_818264,instance initiated,200,2021-07-09 15:04:00
9412,LOG_542920,INS_408745,instance terminated,999,2020-09-24 09:59:23
9413,LOG_208628,INS_551607,instance initiated,200,2020-11-14 22:14:18
9414,LOG_325712,INS_129342,user logged in,201,2020-08-25 19:52:56
9415,LOG_347755,INS_886128,instance terminated,999,2021-10-24 11:39:58
9416,LOG_441395,INS_551333,instance restart,501,2020-04-08 01:50:39
9417,LOG_114453,INS_207494,instance restart,501,2020-07-26 01:19:41
9418,LOG_449878,INS_879488,instance shutdown,499,2020-11-20 08:13:31
9419,LOG_854731,INS_191383,instance crashed,500,2021-06-08 20:10:49
9420,LOG_293068,INS_700193,user logged in,201,2020-03-27 00:31:30
9421,LOG_121104,INS_114171,instance shutdown,499,2020-02-22 19:12:31
9422,LOG_200307,INS_847633,instance initiated,200,2021-08-07 13:59:38
9423,LOG_492719,INS_621318,instance shutdown,499,2021-04-17 15:29:56
9424,LOG_880812,INS_920539,instance crashed,500,2021-05-06 16:03:05
9425,LOG_951853,INS_194091,instance initiated,200,2021-08-29 12:51:49
9426,LOG_462625,INS_984376,instance restart,501,2021-10-30 15:33:01
9427,LOG_811162,INS_352199,user logged in,201,2020-06-11 14:47:48
9428,LOG_118457,INS_771517,instance terminated,999,2021-10-23 13:57:32
9429,LOG_189894,INS_506145,instance crashed,500,2020-08-11 20:34:49
9430,LOG_340944,INS_503704,instance initiated,200,2020-01-24 05:58:06
9431,LOG_426410,INS_194935,instance shutdown,499,2021-01-09 06:44:08
9432,LOG_563726,INS_643102,instance crashed,500,2021-08-23 00:28:58
9433,LOG_465780,INS_623563,instance initiated,200,2020-03-11 00:53:33
9434,LOG_714970,INS_946110,instance shutdown,499,2020-11-28 01:26:57
9435,LOG_915400,INS_962934,instance terminated,999,2020-12-02 06:38:08
9436,LOG_966224,INS_119826,instance shutdown,499,2021-07-08 08:07:30
9437,LOG_769195,INS_519468,instance terminated,999,2020-01-18 05:47:07
9438,LOG_870845,INS_267958,user logged in,201,2020-09-08 05:47:26
9439,LOG_675536,INS_448808,instance shutdown,499,2020-09-22 08:23:45
9440,LOG_636313,INS_109840,instance terminated,999,2021-02-16 04:40:51
9441,LOG_985963,INS_991141,instance terminated,999,2020-11-18 08:09:44
9442,LOG_417053,INS_848831,user logged in,201,2021-04-05 14:57:39
9443,LOG_355110,INS_377990,instance restart,501,2021-10-19 21:02:44
9444,LOG_742629,INS_759740,user logged in,201,2021-05-30 00:11:59
9445,LOG_439134,INS_717683,instance crashed,500,2021-11-05 10:35:16
9446,LOG_344850,INS_334975,instance shutdown,499,2020-08-16 07:55:51
9447,LOG_678285,INS_508443,instance terminated,999,2021-04-10 09:54:52
9448,LOG_656134,INS_953427,instance shutdown,499,2020-09-19 11:57:45
9449,LOG_791223,INS_103344,instance terminated,999,2020-11-28 04:45:38
9450,LOG_890235,INS_942752,instance crashed,500,2021-01-30 17:47:28
9451,LOG_126727,INS_156198,instance crashed,500,2021-07-17 00:28:02
9452,LOG_672685,INS_509437,instance restart,501,2021-06-19 12:13:30
9453,LOG_519945,INS_196010,user logged in,201,2021-03-05 19:11:39
